num_orders_lag_1,rolling_mean_10,emailer_for_promotion,homepage_featured,price_diff,discount_pct,price_diff_x_emailer,lag1_x_emailer,price_diff_x_home,lag1_x_home,category_Beverages,category_Biryani,category_Desert,category_Extras,category_Fish,category_Other Snacks,category_Pasta,category_Rice Bowl,category_Salad,category_Seafood,category_Soup,category_Starters,cuisine_Indian,cuisine_Italian,cuisine_Thai,center_type_TYPE_A,center_type_TYPE_B,center_type_TYPE_C
-96.01321594357339,-55.45308269721357,-3.396579220237944,-0.8726285528149741,9.09975989864367,-2.5787456643954245,-3.8269037996024022,-3.5859374881173895,-2.9885630884859347,-5.047899196307895,8.880344795134468,0.02628696597123532,0.00517327989984049,-0.2379971824863171,0.0,-0.04342447722050375,0.876888600888291,-2.6666845273768596,-0.12798995998506207,0.41232478534657324,0.0,0.0,1.0476081858597144,-6.597825677201771,-3.5861968813502667,0.0475373484197001,-0.6169290787283987,0.7258708338021829
246.7044473915375,52.76631752700018,-6.938548373692352,-0.26837536397912976,12.170816048590222,-9.00977143162078,-15.2327452604993,-6.770991545677303,-6.136545996934539,-22.186354323621167,-4.0162557966698005,0.21236788290004563,0.03283419973016843,-0.2952324807490211,0.0,0.003908407754156955,2.3772276042895815,-2.6815545445688844,1.7066529784122302,0.731737658016189,0.0,0.0,1.306039384408665,15.95973303013941,-2.2802920292712336,0.04829425235434175,-1.1520144607579217,0.4881595191501142
31.57295952275787,31.889393743177116,-4.984451877903491,-0.6371399973826183,4.9523830237596,-6.538396850867391,-8.479557771741842,-4.0644820962622425,-4.639532398865949,-7.479123408565789,9.976582733060589,0.03540761025189447,0.01179686663443022,-0.283041566318215,0.0,0.003343418539777274,1.8592757053632392,-2.7949966707804133,-0.14266369783737076,0.862918241874729,0.0,0.0,2.2325132610236236,-7.4052410161062845,-3.9842408018973567,0.04679181346899421,-0.6915524823957514,0.7153812112032736
64.42878308856119,-11.44850920549127,-4.42504009863678,6.073801580872125,5.8755416302426084,11.701897619281075,-9.473826957276222,-4.509114181136206,-6.222478520435378,44.5951486308432,-5.132146995614906,0.05299330143465897,0.03283419973016843,-0.3128700530540384,0.0,0.084675003935976,1.5657435591799935,-3.8275766306955217,0.08946274611891643,0.45057065163700455,0.0,0.0,0.5306932355275209,-13.660329865919055,6.98253707883706,0.10578590840480889,-0.8564243133569566,1.0639983719043808
388.294500518042,158.91858730690578,-9.999464792602506,4.501844790445646,35.00705013642636,62.24887597471757,-17.828475508257114,-4.655561129576411,-2.7300659740681392,70.6839936846293,-5.130507135734795,0.08305192156661483,0.03283419973016843,-0.1875810600567619,0.0,-0.07600477798123016,3.0037145932377296,-4.477992837317063,0.1370306258962522,0.5520874958285746,0.0,0.0,1.4024567014338916,-25.140812758743397,-4.635142679960726,-0.3255247129123678,3.0012068625933646,2.234078324040323
-91.3566333879771,-45.90121546370802,-3.6018155929319335,-0.9024762691102849,2.102693433081412,-6.747253551272794,-4.610871593368105,-3.5613455134303864,-2.912797528495537,-5.243859385523205,-5.4520839397077845,0.028280345009591833,0.008615800656887452,-0.521363239411224,0.0,0.08434119644709474,0.6418183415087955,-2.5413367237794224,-0.32105275149927914,0.525855741965004,0.0,0.0,0.5925898790840164,-4.074579916443596,8.254265789476408,0.047488978640266286,-0.9695485950071359,1.2711998961196198
22.863648466250446,29.39493086481684,-4.726849037294641,6.07582956548024,13.195791032583498,-16.183723727852872,-7.426471993060188,-5.807291949829408,147.25083278501273,22.930713274739634,-4.986060084417908,0.04866218510956299,0.03283419973016843,0.040283162996536365,0.0,7.093410483109752,4.214558426501871,-12.415587580810245,0.15435928713081,0.6062702406788844,0.0,0.0,1.4847277732374655,-39.31612782088919,8.373087041010887,0.06516408969830881,-0.6868898010013812,1.144524259257714
-72.38062151163217,-51.29394593689711,-3.5158374443386355,-0.8824837558445804,-2.2768518654215253,12.014313144309158,-4.3385076498672985,-3.6516119658851247,-3.0494392649162094,-5.022476305710716,-4.0909882380736375,0.03306758545020852,0.008615800656887452,-0.24420874872853213,0.0,0.0007300918768506956,0.7008620854782681,-2.655911491169891,-0.3977250286378283,0.34714138137383993,0.0,0.0,0.7409642685770124,-6.3110416670924465,-2.0694647187290016,-0.0648474813797234,-1.0811588059038155,-2.61848792959399
-110.11833444697417,-73.51464226758681,-3.6803914661164696,-0.8743345065078331,1.6766630451030728,4.6231319251582175,-4.154250621379348,-3.55026300708035,-2.904793111313491,-5.299242477012548,-3.853852332687181,0.030919558476885493,-0.8978488763008485,-0.24210677540762357,0.0,0.00035910687925248277,0.7086607961775954,-2.6642459416734097,-0.3930771321193095,0.34718243238373264,0.0,0.0,-2.5858365149893046,-5.650858894489362,-2.1456229494358405,-0.06417808294980178,-0.8690358701087125,-2.630446726329049
-78.73809285468468,-73.49893027447506,-3.8872947082904883,-0.6226219507889122,-39.676527459305,-6.766267492893538,-4.632769293113027,-3.5158072088212857,-3.296474120287403,-6.125484264399614,-4.376727661127993,0.026478250152855844,0.008615800656887452,-0.7835552701633636,0.0,0.001103308619118226,-10.117542077721353,-3.5383905678049126,-0.19673122364896609,0.44238634516317865,0.0,0.0,0.548062241681422,10.210122697678285,-2.2351764749438705,0.045235083481210754,-0.9327244978073884,0.5723459409436722
