num_orders_lag_1,num_orders_lag_2,num_orders_lag_3,num_orders_lag_5,num_orders_lag_10,rolling_mean_3,rolling_mean_5,rolling_mean_10,rolling_std_3,rolling_std_5,rolling_std_10,discount,discount_pct,price_diff,emailer_for_promotion,homepage_featured,emailer_for_promotion_rolling_sum_3,homepage_featured_rolling_sum_3,weekofyear,price_diff_x_email,lag1_x_email,meal_mean,center_mean,category_Beverages,category_Biryani,category_Desert,category_Extras,category_Fish,category_Other Snacks,category_Pasta,category_Pizza,category_Rice Bowl,category_Salad,category_Sandwich,category_Seafood,category_Soup,category_Starters,cuisine_Continental,cuisine_Indian,cuisine_Italian,cuisine_Thai,center_type_TYPE_A,center_type_TYPE_B,center_type_TYPE_C
-47.88568115016908,-1.0806102037574392,-3.4408836518138943,1.7672253597395295,-1.0958420319624709,-3.6859291789846163,-18.901407389113043,-63.016100003350616,-0.0639448039865488,1.5350981426017636,2.3704277104959286,6.498039088134792,44.71336407014127,0.9133878974251309,-6.736793315031085,-12.554991655795304,1.5490785369527746,2.885767988206338,39.63967191157718,-7.221566944070882,-6.352538783062716,-71.54268241453437,5.7324695739334555,2.211999502673948,0.07304597163373919,0.0,1.1035958278287716,-0.07440334305972027,-3.1463339894245768,0.004832329877997765,0.00571481938355775,-0.6299010342407331,-0.3746524745692081,0.11656632472598709,-0.023035584068101026,0.004887064410068423,-0.5160647077446812,-2.956115525806303,-0.8168096533048437,-0.9655740456913744,1.7959023548510413,0.04697367321857646,-2.0715532908188563,-0.4798666220886917
4.179884442498263,-2.784417184887787,-0.3345510750184178,0.8474172810739112,-1.8798142839297547,8.947175739703603,21.39409473136839,-2.1358820452328815,-0.15185351118635151,0.1646086659235231,-0.8654724008887152,-2.269432262466915,-9.194279064325352,2.583964910051201,-4.521265043834171,-15.334878434082407,2.485104250234522,5.697801310914915,-1.538214362805392,-8.774276599332412,-7.267382115556638,21.03721572752725,-8.642002233259054,-0.30484740274203026,0.028175584691399688,0.0,0.12169646199729976,-0.06069297056276628,-0.01618663613041959,0.009897720507978632,0.26092532864477636,-0.21039282011600835,1.7074761721618223,-0.3843224544629374,0.04977498238431902,-0.0020303720784662143,-0.048521793304001255,1.093853761674634,0.1264915112817059,1.0297460482818588,-0.022120599726795892,-0.0770698176806559,0.28873515199571215,-1.2166058414040313
-34.81114733871618,-4.400375562180805,-1.6192323940454953,-0.8511481977989614,-0.5823230672711617,-6.333105721449746,-10.041571649280899,-34.469417876852596,-0.16098028939600728,0.6103453663793729,5.828425694076836,-1.8207458669231291,-5.370340014096324,-2.0603845138067873,-3.017311484892507,-8.369182850947967,-5.932231277880279,3.6009678930511133,0.007955193513211414,-5.085756095607588,-4.895898981825352,-6.110338079296074,-7.569970590417468,0.337745892457641,0.03186589631480347,0.0,0.08100843652860862,-0.05768379366196918,-0.030808123377632047,0.004244609952344098,0.25557483791274305,-0.22959453411281874,-0.11723960306896988,-0.3486481366141817,0.05808382162591932,-0.0023923992959334435,-0.09595798321459074,-2.697050617989337,0.11032584081914495,-0.39726943347683263,0.08212075347407453,-0.014680001058285323,0.09802676546333174,-0.05012628537425357
-78.39552083654755,-4.895129668223858,-1.6508586673618926,-1.0797999320700657,-3.214342818018182,-20.800312236097565,-17.927858443047167,-68.14823460246316,-0.18621154357080105,0.9471057573852748,4.159440815114167,-1.2271436831509075,-5.693269025476374,0.41028111880936746,-2.9846469518716754,-7.554210482575224,1.5325473419376623,3.224384066500848,4.21790073092518,-4.102007151337261,-4.522047887055483,-25.36558716299718,-5.2387765204737144,-1.2432199744158463,-0.5797472085853539,0.0,-0.016270831891256294,-0.04374998170933821,-0.00816129159645581,0.0034847937355886463,0.24714885870946282,-0.04783454003137124,-0.16841876317309426,-0.2530378964121016,0.0488103485945984,-0.0067116719981272135,-0.01624947753686124,-0.3243968571254503,-1.0360068550375634,0.5075770818980991,-3.4075981895891223,0.04065430845078679,0.05015451333598695,0.1442719344616549
-64.9239946661429,-5.62524702394723,-1.8267657328474582,-0.9468328808384365,-1.6812294671040178,-14.485673065447408,-16.085518253813696,-54.4595359975654,-0.031123178950206734,0.5597331376688656,5.061436688847054,-1.2428425510118188,-6.499683295630963,0.9660760365723422,-3.323246203881393,-8.919253462285875,1.905345062485424,3.788562837853875,-5.949967488295832,-4.603762609258574,-4.445076324490469,12.955793374354585,-11.67738414265066,0.4961098669502634,0.03080082509299336,0.0,0.0942158194874769,-0.061061384265972816,-0.027171265650562097,0.005363625177825772,0.20796283677735855,-0.15779894009087286,-0.13369674187646385,-0.25474252607636455,0.06897542491166396,-0.0022563776007751414,-0.11251098847369798,0.5391395109260291,0.11946220998728964,0.6748448148089852,-0.04048157017722509,-0.008215689739341534,0.16176064767266,-0.05338594806004184
-77.75445851893794,-4.287124739226003,-1.8783778478660547,-1.163519886988403,-2.4088089972826725,-17.31502269063309,-16.93601338771178,-62.144100546260006,-0.14037785322248864,0.6756166210561527,5.415227860113403,-1.215963831299811,-6.055584442831558,1.044053501327602,-2.9413922364571428,-7.486138346539503,1.7964110283774608,3.4855887065438163,-3.1111453054048965,-3.8154579066350762,-4.600911236092607,-11.254161168069388,-11.522399184226849,-0.4592553717124391,0.021165177375481754,0.0,0.08705403220795964,-0.059183558071754315,-0.014114844101511197,0.0037284243079728713,0.1794806647820856,-0.15286270274405303,-0.19697036181287456,-0.16772836688489978,0.07435333060167972,-0.014898216682064359,0.5298752350817155,0.5622060354723565,0.14964120358278188,-0.26213340524058665,-0.21444206511986388,0.0952797360766288,-0.5886892204721572,-2.224111579702129
-92.12884987386356,0.3178182534640211,3.363353458092271,-2.2875114254147975,6.03079987799463,-1.5342202909543514,21.843309199000366,101.9899491328685,0.41291444990555415,-2.6753870122565875,-29.882547951319737,-4.589039841340203,-21.663976853750526,-2.120717880075537,-5.383904176126435,72.93043286495102,-11.173895850866332,-15.113216501354481,-3.7775187524580796,-10.053799320341286,-12.076547374095405,-5.983569728259143,1.2099688094686911,-0.42612077831956047,0.02873403564368395,0.0,0.16399003451842215,-0.07270396162897573,0.0043775525206119666,0.0067084261598589325,-7.755864201886494,-0.3364008048090208,-0.6958908377014887,-2.3263169645224218,0.023016073693570525,-0.0024139601817898104,0.038769990131336494,-14.193031438277323,0.2809691710901233,-3.1900040583213483,0.16994589245635017,0.6889976810629055,0.38375131289630854,1.578269524418369
75.67019252787733,-7.159180315777222,2.181539885971016,0.2762003657897526,4.1607196248012785,12.217389807884278,22.878844088458393,84.61499112112013,0.13248269673924504,0.2560505903868496,3.992166259323448,-2.3495823761577146,-7.94771960732485,8.447077608612902,-4.791344648461474,-18.486749349368814,2.3724278395121945,7.9116910604392565,39.45972667129476,-11.663660172969063,-8.25046634844511,6.4744347262039135,15.12127874539637,-0.8984231846784533,0.025945843462562852,0.0,2.294622567129293,-0.06277271506429634,-0.05508948748595855,0.008534195621332633,0.7517467634607262,0.045523811861639486,-0.2585129660074757,-0.5022552069096383,0.03691831889921545,-0.004004113417323831,-0.03491345811497843,1.7437371601082376,0.8848346054849031,1.8484390302447788,21.797512113670535,0.08784457138420729,0.25226310744203023,0.04947658722865079
6.066648934018562,3.010539014702466,-0.6948135428023111,0.2197661101274751,-4.199630871224802,8.310212350737894,11.672124769241705,-5.479710846190911,-0.2813913137831584,0.5889817540109383,7.3975000717132335,-2.1311092922347377,-5.817923106439511,4.807308128793982,-3.0190742833640094,-9.605556996770318,2.520513317865338,5.095921293359871,-31.842871719575754,-7.334402873693287,-6.2408703962099485,-4.816969236118593,-6.326707441821744,-0.25277086231959844,0.004064508762971879,0.0,0.05945368780733104,-0.10164630776039664,-0.06796358160357961,0.008094532215909783,0.35963926942139635,-0.21980651651890382,-0.15284745522593518,-0.4980004984493955,0.03432126524213337,-0.00242305633799459,1.0250610754128873,0.9162108686369972,0.14792556559341072,-0.37989966496601485,0.31760084058945987,0.14239429688817287,-0.7929859974890571,0.4403268374942286
-77.28768482115827,-5.144086029680183,-2.0133915080174445,-0.8918494446199047,-3.314245680091607,-18.058546321815715,-17.27760195732885,-64.05994901563487,-0.255396795858909,0.7766520369068292,6.251361084776785,-1.6373109820195837,-7.245883720707875,1.0084110861736333,-2.916992493684379,-7.2105557307649955,1.762137431243265,3.3166161050838863,-8.254614635260316,-3.6293129907649266,-3.452995317367283,-28.20019314563948,8.893023317067625,-0.5661249491746806,0.02899161087247755,0.0,0.09434810390999007,-0.062248117952063704,-0.04654286755021997,0.004028929623475846,0.3232147312460553,-0.33169176584195964,-0.13063562606727228,-0.3232458208128122,0.0573190168680633,0.1012902277667596,-0.12236475822742648,0.546605809139164,0.18577736574120668,-0.009595753153277733,1.0807050726010705,0.020966948399127622,0.07343788467943882,0.22583415503440155
