checkout_price,base_price,homepage_featured,emailer_for_promotion,discount,discount_pct,price_diff,weekofyear,price_ratio,weekofyear_sin,weekofyear_cos,month_sin,month_cos,weekofyear_centered_sq,month_centered_sq,mean_orders_by_weekofyear,mean_orders_by_month,num_orders_lag_1,num_orders_lag_2,num_orders_lag_3,num_orders_lag_5,num_orders_lag_10,num_orders_rolling_mean_2,num_orders_rolling_mean_5,num_orders_rolling_mean_14,num_orders_rolling_std_2,num_orders_rolling_std_5,num_orders_rolling_std_14,emailer_for_promotion_rolling_mean_2,emailer_for_promotion_rolling_mean_5,emailer_for_promotion_rolling_mean_14,homepage_featured_rolling_mean_2,homepage_featured_rolling_mean_5,homepage_featured_rolling_mean_14,emailer_for_promotion_rolling_sum_4,emailer_for_promotion_rolling_sum_16,homepage_featured_rolling_sum_4,homepage_featured_rolling_sum_16,emailer_for_promotion_ewm_alpha_0.3,emailer_for_promotion_ewm_alpha_0.7,homepage_featured_ewm_alpha_0.3,homepage_featured_ewm_alpha_0.7,emailer_homepage_combined,emailer_homepage_combined_rolling_mean_7,center_orders_mean,meal_orders_mean,center_orders_std,meal_orders_std,center_orders_median,meal_orders_median,center_meal_orders_mean_prod,center_meal_orders_mean_div,center_meal_ratio,center_meal_weighted,category_Beverages,category_Biryani,category_Desert,category_Extras,category_Fish,category_Other Snacks,category_Pasta,category_Pizza,category_Rice Bowl,category_Salad,category_Sandwich,category_Seafood,category_Soup,category_Starters,cuisine_Continental,cuisine_Indian,cuisine_Italian,cuisine_Thai,center_type_TYPE_A,center_type_TYPE_B,center_type_TYPE_C,lag1_x_rolling_mean_2,lag1_x_rolling_mean_3,price_diff_x_emailer,price_diff_x_home,lag1_x_emailer,lag1_x_home,lag1_x_lag2,rolling_mean_2_x_rolling_mean_3,rolling_mean_2_x_emailer,rolling_mean_2_x_home,meal_mean_x_discount,center_mean_x_discount,lag1_x_weekofyear_sin,lag1_x_month_sin,mean_by_weekofyear_x_checkout,mean_by_month_x_checkout,mean_by_month_x_discount,base_price_x_discount_pct,checkout_x_homepage_x_discount,checkout_x_homepage_x_month_mean,center_mean_x_meal_mean_x_discount,rolling_mean_2_x_rolling_mean_3_x_emailer,num_orders_lag_1_sq,checkout_price_sq,base_price_sq,discount_pct_sq,price_diff_sq
4.32590743626073,2.562397198847636,-1.2305673565596877,-2.801860499958379,0.48379289224057126,2.452547674788738,16.733972897518704,0.12432099216788334,3.274691429154086,0.32108087884790804,2.9463170220637105,-0.20894323900673656,0.9184949697855155,1.4661133199263168,0.2833146105484219,3.921780259596603,-0.23384060269054546,-12.62511140852767,-0.9006656708237536,-9.432241158487727,-7.453679923601441,10.748031561683359,-13.709888734585231,-20.49368353705253,-5.434525539408317,-0.7293315483003912,-2.426456756042073,0.10455316673678164,0.047841773925323516,0.4622253882146907,1.7151793084445222,0.1023566371563492,0.7432885545040758,1.2833777505749722,-0.06504106226130066,1.077028968759531,0.3070149472688561,0.7904736592908762,1.3038623238222986,1.9704807246201734,1.9885408955781823,1.52069512880182,-0.5769679499785954,0.19668046355501007,-0.4838191276356849,3.654708595262709,-3.7701117169404115,-3.750073139811704,-1.596622576169274,-1.089451255352802,0.86438204408469,0.2540656061627763,-0.0902906930882127,5.226149145451509,1.2164119287711286,0.0049296079124090415,-0.04702443989385676,0.391015351676021,-0.002322055616824672,0.0138246338543642,-0.013255362962826844,-0.17157171677605493,0.029669296967911023,4.051040045432582,0.014971589076168568,-0.0010396098859060327,-0.0005663122829132069,-0.11093339845433571,0.023707702786989797,0.254286778961028,2.4114607641558923,0.44243326267793687,-0.12636430843783594,0.36869154340998533,-0.9338678836210293,-21.171562338561912,0.0,-3.802666148334543,-4.047997161558052,-6.2511371163436165,-4.940737431497013,-4.350066750085048,0.0,-4.7373887542933435,-3.215298229311644,7.000111187925327,0.1473117190790604,-0.01423168907547349,2.1059727443161056,0.3369942482386983,4.95334177848564,-0.4401222519941636,-0.22344784218471686,-3.583291984779664,-3.512426494050217,3.820430455064285,0.0,-12.990708273178356,2.572251491358851,2.1300366849347667,1.224234775121932,0.9184709171766997
-0.07601479482236786,0.07671649320113152,-0.7237975382072284,-1.5255843954277668,-0.3880248982166359,-1.1521541391455374,0.6875133815842569,-0.11906553400589881,-1.0108733749503553,-0.02018799170545591,1.113899831796248,0.33786005379093503,0.7028736881403572,0.39885388316171766,0.3629020950313493,3.3650197775740502,-0.11057487572983277,-14.906246877948066,-0.5932808960016428,-8.321620659533295,-5.8206157641719205,-5.051714310705753,-17.716017271154957,-25.683164330351204,-20.739009344107757,0.15962716942212546,0.043135854595366646,0.243606444950823,0.063722612837154,0.309607685938563,1.3602580063875618,0.13616974896886982,0.3770381153390957,0.7329086431602341,-0.2886724101705581,0.6873894039154065,0.22101481377003612,0.4040527964266039,1.7149752984589217,1.6286510571452955,0.9313638520620472,0.5625671013416735,-0.3034474544923859,0.05806723276554906,1.022966920582612,-3.886883226526198,0.6519676748187802,-1.856546696121589,0.053305393452300294,-4.904225801651784,-10.998820754790595,0.19389586131139191,-0.04785954701862281,-4.904963381656678,1.4850153909607113,0.005792721335849521,-0.011852245287566236,0.23795286208565425,-0.011493501523904923,0.04134025682403809,-0.01020926224931608,-0.15353692798785806,-0.10564450193427433,-0.08088201706141278,0.004285574670657843,-0.00315828220364987,-0.011624100823636676,-0.2149547437608574,-0.3352635190146621,0.15006212677298858,-0.4481835077647517,-0.6302056700279255,0.009918840943601504,-0.4193137161017389,0.6198832620353026,-28.542618809278558,0.0,-2.0966216350060387,-1.26850875499878,-1.7191329665020956,-1.9403337749677168,-7.237928758864093,0.0,-2.4375901146765537,-1.4161741869586573,-1.6242023284941853,-0.6659380046808878,-0.0651928099729558,-0.04589717433931213,-0.20173679350460458,1.7655566043582185,-0.290695951719452,-0.3700138377465276,-1.1447885511830267,-0.9565148010212855,-4.144761130627498,0.0,-12.59024392126236,0.026895665604170324,-0.12426690356450125,-1.3721657451258213,-1.0263858736982405
0.22273280441597884,0.42985374921388825,-0.9186000149703734,-2.217871656345073,-0.6067378806043111,-1.3148210616386375,0.7910792456610595,0.027076645357625474,-1.200713061933041,0.22029807276694516,0.9326551727083202,-3.9873692311606876,-0.7443713915895618,-0.04722344471044687,-0.6552893612325313,-9.382443101869562,-3.0915394900502875,-18.284533801312065,-1.9735814010905115,0.2111433604175363,-7.798330242959882,-5.9791744304261645,0.5662360269531579,-6.683609508182334,-19.576087446159473,-0.5103582604620797,0.8374012191137976,3.1015309076189506,0.06900745716214045,0.4147858720654405,2.029515029725421,-0.819123344744226,-1.3530134596565193,-2.1690922277285987,-0.26531664554131007,0.8696508026803029,-1.8723000156931333,-1.514400422329752,0.4805193866596101,2.820610443515598,-2.7599279901786833,-2.3470405202387914,-0.4642009479064501,0.06841181819538529,0.22219883513438524,0.2656894932628346,1.4830851887181482,-0.8911289766938805,-1.075389361943347,-3.095008011479586,-11.64717643034155,0.9753083512958091,0.9358378014828935,-3.2266345425826244,0.7794723072134643,0.0004173644635816327,-0.03741324218788695,0.2389314615369503,-0.005647322758014883,-0.4965097033230903,-0.011609227481934012,-0.15317338962561303,-0.14252281344615517,-0.04464092358439114,0.00582898832370734,-0.0035664843098199184,-0.001036356537247242,-0.3589310594860076,-0.44652125025408756,0.048422915312482315,-0.1753419211415235,-0.8474688316920556,0.04775616882308574,-0.7863456090843474,0.8068973854441062,-12.646855397735955,0.0,-2.1516050540445106,-1.8256835647875458,-1.9105780913169172,-2.0409404002704217,-1.8563272382746063,0.0,-3.4083464473281846,-1.8371530364072928,-1.261613229278206,-0.3749186521589333,-0.40356101966576313,0.045120583617506704,-0.461942881838749,-0.0021147933283094398,-0.4154657305729438,-0.3683559446171337,-1.3138744315070048,-1.2184298028841956,-4.361862929822249,0.0,-13.143731496438336,-0.8741466773487571,0.2081013095645169,-1.3828135357829876,-1.2107095420345093
-15.860117085502331,-3.155472698317777,-2.1695852907844815,-4.233314658661194,-1.9655528576091337,-2.167625292214065,3.300461808564821,-18.69977820103489,-1.7848056209095922,-0.5135895023952738,1.023290148137514,-2.8079883267366013,-0.2596893902792916,0.894092321584895,0.11356175760592624,24.36974155342328,1.0356100943837812,20.256733603673407,-1.5482605714124573,25.322590030544927,14.881908689495901,5.6668451741562595,34.41977598115606,64.65393152422655,53.279809042081745,0.603343268399467,0.9400748379403003,1.3619627560302008,0.07097182067310083,0.3113599687950385,6.0365522184653555,0.28476412075032426,1.4651127459066613,1.617251726978162,-0.47740472791961824,3.484382100727827,0.6205268114973468,1.666846352136545,0.369833056426915,2.1064509590936735,2.5726899540556,3.8055399793593874,-0.30025606588422027,0.3433198449520495,2.7415493159152393,2.79086785723026,0.5555773354424545,6.891998278468125,0.8737956053250933,7.940438676623627,57.92005961607018,1.1163018193549108,1.7071219794879195,11.65552517163169,0.1766325386907291,0.004052504373394321,-0.004650753783864108,0.2827084518312641,-0.0019175817545629818,0.03549556001251052,-0.007381937928828914,-0.15877152070794948,-0.2628069423787467,-0.02131255186745477,-0.5705453579182195,-0.004496280193787222,0.0005424630993250327,-0.2156967317457268,-0.45566947474379654,-0.10952991913530995,-1.2577868465847013,-1.3663601430285748,-0.22701046058293545,-0.7944909179137034,0.3904915138481175,53.0435254689816,0.0,-4.9231747796116885,-3.003755736147674,-4.349424040674439,-4.398818705385823,10.195145809284549,0.0,-5.90908987126229,-2.7524273102358876,-3.0211027838734474,-2.701992564428753,0.36894286251820124,-2.785463348309096,-2.7637933906230154,-5.952517025957847,-0.5249979406045299,-0.9993195361844777,-3.3862241535773348,-2.2276205734080046,-6.185646823015085,0.0,20.004190848558448,-10.49660277103731,-2.962602987121627,-3.2655627784114825,4.746057949218716
-5.919161260796802,-0.12600318236551203,-1.5010575799909942,-3.254812932284799,-0.6463302967743516,-1.4808052184737188,1.6870721721551927,-1.2417009630176241,-1.942283040952953,-1.4017123368137292,-4.387390251098866,-0.10884897761789898,-1.360656156170498,-1.9706879767063756,-0.6862188016398216,15.224283251707124,0.6311726023154685,-1.0168919414900144,-3.2919022835714187,2.4493666577209203,-1.1733414682654222,9.345860550418212,23.17132374945335,25.871428421080395,23.57502976542744,-0.4530535757921334,0.9386624963869834,0.2961139366203752,0.27252001156251493,0.3194648334398107,-2.102497129215152,0.25638920410830274,0.7117699241585899,1.2028408721531196,-0.47674758403647677,0.17181268131961583,0.47135872260486084,1.2367813770714267,3.3671747459453036,-0.3349655190760015,0.39810602182940985,0.7355419892436229,-0.42529545916457273,0.26020920266795916,0.006549457350131237,4.8440262396044185,0.5658242517137403,-3.312160215582782,-0.2586984392541106,10.29557929625406,6.335691349809458,1.6319320944867992,0.7132697924824484,9.896837812442238,2.6247043099181075,0.006690620706345127,-0.009939176235112717,0.27183966530167425,-0.0020739718861018737,0.05640744143510581,-0.01219068634092731,-0.24786055850080618,1.950321650996338,-0.08075731631030454,0.10675731621417169,-0.00840222178633452,0.00027743317301134565,-0.2891368150310406,-0.256716397176317,-0.46899401492155884,-0.07008449824398955,0.37997750541641845,0.387913979501796,-0.6909471683422717,-0.22471748308806946,35.690594049701474,0.0,-5.347135658474051,-3.026019714169542,-3.000928055873532,-2.7861759681023877,9.813915372880906,0.0,-5.655229619116738,-2.8248923095748033,-2.626205014743749,-1.7601176971740717,-2.068575825757231,-0.2798718716323891,0.7986649653297399,-1.215223241593815,-1.4955373007019606,-0.6134294887137237,-2.71039845782407,-1.964364423272932,-5.9999258598407845,0.0,5.104807480148263,-1.4995687140257086,0.3670650339365904,-2.1264863981088094,-2.248634174976563
10.045594014298969,5.799733418021064,-1.5996967542630756,-2.8919223925432274,-0.6847075596770732,-1.983437192588316,6.659458082279212,0.9482570582648098,-0.5405278462582301,0.3930891937203012,0.2819662801508366,0.383885071640836,0.44501062608428904,0.22823952264284184,0.19039895407436846,-6.471719789401792,5.271434566282584,46.75339959972667,4.910957270859695,19.040705475000795,18.37225549099237,12.799205509453495,49.87344803979133,71.65918881763305,68.91448918484159,0.1787063461113558,1.0102315598600904,-1.2147810790754838,0.6633581892699265,0.3418129380979245,4.954253170939995,0.24911791509299408,1.1477292390674954,1.617108829194097,-0.40655336072620285,4.077211838012593,0.4514939277276021,0.9486285557163553,2.435262726646178,5.840907800976972,1.723056040752438,2.249983145036252,-0.6030874339928064,0.41026957221419874,-0.6488054005844133,9.78314760523835,0.38761673147407366,1.8133117977292017,-0.45449771635403924,10.197920580591365,26.361029162046858,1.2508994046298179,1.5655496345431146,3.7395161192879005,-0.46523318159917426,0.0055062846949213585,0.006561885546526894,0.17255369246484467,-0.002137884526238207,0.013342806502206586,-0.005230160550155375,-0.06146147541231392,-0.23449241652436606,-0.10681931808241324,0.044604689181613054,-0.0031920438609516506,0.0004945232253126344,-0.2130092779480248,-0.04880657473275902,0.1654860644881865,0.017634823140985027,-0.20991918277815513,0.4099724642976102,-0.3993909167240796,0.9599936338129719,69.97943045916519,0.0,-5.765336083383267,-2.995874061251498,-3.5331122931374304,-4.5196808500360035,16.972444825465043,0.0,-4.685461157085665,-2.873861003767633,-1.6248710308332852,-0.6171532280986336,-2.5444519531145984,4.550387114821833,1.8337076094962041,5.377766365204312,-0.8721205293729704,-0.2177408158118149,-2.8817656218243757,-3.6188538468711378,-4.843445514582679,0.0,46.19161233308856,5.588334805915804,4.120607286761327,-3.539858834995328,1.0669374788396468
-9.117589981762276,-3.902973574194659,-1.4663343878138178,-4.178584798306996,-0.483641008632914,-1.8729525974620367,-0.15873429183851318,-1.2448404037211385,-2.1847181923499117,-1.644375769001737,0.8236332901678113,0.05141094043039633,0.8947550364462078,0.41396429838300164,0.5064960277583079,-5.411106672618434,1.961800010348937,-12.772596497789857,-0.44236259557403035,-1.8357517043201597,-10.477944798038346,11.485788877447574,-6.273964547407597,-5.259900568945484,-2.8479818558506382,0.8113565550865531,0.6916369526349847,-3.9017877914152437,0.1986475308388986,0.35046155586114547,-3.017361638922231,0.29055324638513946,0.9260417162744448,0.4433990625644306,-0.551596751492054,-0.08527338531623845,0.5167094750735244,0.3299517119037726,1.464775786115571,0.8962492644421303,0.16636157815739,0.07799852225995323,-0.5883676226018241,0.39110590380706917,0.43327572934151254,4.0337808782695985,-0.6096037802518638,4.176154392144234,-0.11197306987900857,-0.5263943602314818,30.13494375791641,0.8831977355979191,0.139311848702767,7.864691257216184,-0.7001668734662022,0.0071439317620972595,-0.005172057387376139,0.2804557918419368,-0.0019704134284002145,0.045750786301938816,-0.00954796740027967,-0.0845924504878498,-0.7126215486293873,-0.09663246567566217,-0.22611242266024334,-0.004490586045260837,0.0012735084095708764,-0.22473093582240625,-0.244796526632534,0.07000725198221111,0.7281370629877585,0.5286047238761763,-0.021151183386693473,-0.5385760472812645,0.4503926544105127,-11.197644705080544,0.0,-5.811723198392238,-4.767915362570529,-4.387879443117724,-3.3672077191855427,-4.498621829759982,0.0,-5.572871413850296,-2.862008582503898,-2.071599713079439,-1.3057884905158395,0.004196503321323763,0.6658851628845681,-3.286267012904502,-4.987238387428746,-1.014036648773306,-0.7234272953767918,-2.106160748108217,-2.448577762591403,-5.33743295173341,0.0,-12.929679099082268,-4.747250346351145,-3.3057824918950547,-2.387561053125296,-3.0361986923258306
-6.2269535503438185,-1.0312741029688948,-0.5316341124705674,-1.3581741972118304,0.21954961922282207,0.7674748103431576,0.27453845563300927,-0.7500810264089252,1.0619810770079905,-0.6845255948784837,-2.463539570078481,0.3715647234901648,0.32276848617150244,-1.7394920470466908,-0.004773262794493519,0.37237821145403044,0.4176690493359973,-16.71833469355304,-0.1720572980487194,-7.89711891344338,-6.086365318434257,-6.017662802454386,-19.794540235825288,-32.82416421265209,-23.02988128017506,0.047953433260434296,1.231369736190573,-0.3265695431323796,0.09194265983575156,0.2804205307853171,-3.4501203011925616,0.1077229271889167,0.2951214059991491,0.514403844998593,-0.020111575664694487,-6.877114162749876,0.15374442443675615,-0.34735117221329215,-0.0036902654149404287,-0.19725553447009397,-0.14055186927870553,-0.31725144011499035,-0.11920972417370183,-0.17191555405748044,-2.0054651669044725,-3.0397602531527412,0.04410960356248251,-1.0451430088694875,-1.8385850080520416,-4.244789362290058,-16.17293965095829,-0.24852832616184178,-0.020116246833883435,-6.010348177051918,2.906357129004602,0.005340807903152483,-0.09158987778604515,0.23478381853235608,-0.008899610761706452,0.015116524391656783,-0.056885167848895295,-0.3056490341128896,-0.0746968053417747,-0.07455425520833955,0.005391640963403741,-0.001543723227846936,-0.0007131482510834166,-0.0970726392509566,0.6613767535013548,0.1271934542062539,-0.44742426348700953,0.27205514182063095,-0.07041595296116578,-0.1997415906857377,-1.8618932481345498,-29.991510965918405,0.0,-1.654967600543402,-1.2025006560742137,-1.4298780267072484,-1.8525475321090141,-7.6183817197074895,0.0,-2.4408342772088445,-1.2907847074322873,2.0435182458117027,0.06069483587047571,0.6618459585296496,0.0530400423316447,-1.2373709487010607,-4.61872977443366,0.4098306971649871,0.38027686809622174,-1.0589636221355,-0.9182467846919977,-0.5849508760863523,0.0,-12.971909701990562,-4.503015205660183,-0.47762667448056645,1.3697554950779456,-1.2740232773453322
-9.399741987171076,-0.9248475811018315,-0.7266388931553878,-1.3972932255046335,-0.37919039284578293,-1.1326600050022078,0.6936558362560683,-0.33307898061307584,-1.0744282856723208,-0.4525428882826961,-0.4719677493504563,0.1782046000115209,-0.06528629150966632,-0.13695179210778716,-0.11397718365627692,2.3962248073704777,0.7760437499708306,-14.913133109033646,0.009609395673893307,-3.5760078440220937,-6.003597543040666,-7.442267742928338,-11.759676015354337,-18.50917914064775,-17.700125062104995,-0.06400566729919074,0.14226475966879154,0.8435828164770152,0.20073771670172802,-0.5596720560388374,-4.545229926183888,0.14514161195571101,0.3352263516833266,0.6672722524439741,0.846513285704871,-1.4671023692346714,0.17069810325979654,0.4260594223822542,-2.852905650634433,-4.569881977308033,1.0079177931169245,0.6275410835327513,-0.13994145479913578,-0.011774917364671088,-2.42497393680204,-0.3780810968783294,0.38073354824316186,-0.6013531697411191,-2.5542844447652633,-2.8329413634411944,-9.887726451127891,1.248669270996807,0.9025871489220917,-4.440190965486497,3.601143878716666,0.005462624230195344,-0.0017224750916876661,0.27157313302136155,-0.009290197716418641,0.041935177036782206,-0.01366294565181516,2.5239133555089,-0.13732961188914394,-0.06622582355543373,0.013481180172660152,-0.003779160969763262,0.0009555475473147478,-0.12839957772655097,0.8680648760262268,0.10653306508610973,-0.16588199470939238,0.605230708226093,-0.0032470528064894246,-0.3561060256811997,-1.4635994557526377,-25.135056081193305,0.0,-1.440404522803176,-1.1008490133949627,-1.4472150149595597,-1.8520181483265319,-5.508017197963217,0.0,-2.271058305174968,-1.1492345894643257,-1.3094756505404948,-0.4651596692708502,0.23510284574124318,0.7161507588666757,0.34551198529905447,-6.649698901331645,-0.3934505257400169,-0.42396741959353434,-1.0101969962599953,-0.9653622487223671,-4.228995406828032,0.0,-10.358894638560173,-7.9168912951272965,-0.16063251630676467,-1.20610482869323,-1.6995384645595366
-2.2635100122309604,-0.383872479863807,-0.6507478169058614,-1.3439024886923825,-0.5015075430423982,-1.2425785417312634,0.3258001186453004,-2.0608411855719373,-0.895685240843518,-0.006895824678468061,0.17650428998120338,0.1845055222358571,-0.11897548523061982,0.596172901324399,0.06266263161606725,6.457020449490836,0.4073358834470917,-15.143524504695309,-0.06126771575433439,-7.845869033181192,-6.860120411677652,-7.532800826963793,-19.37439862458769,-28.64090551186363,-25.15675008575125,0.5583831157506142,-0.36772666273250754,-0.04074956379687491,0.016257208867546016,0.2653543940696625,-0.3282273871655642,0.10591488102167178,0.31215961044422175,0.5100809000500528,-0.09928577657864253,0.01722881726127266,0.1796240255816274,0.3058505185032952,0.3035858362392543,0.11409209147277757,0.9289870142500147,0.891602163592881,-0.18020642722376096,0.079659705481898,-0.002557185074575911,-5.511726408288801,-0.8033976343165347,-1.6413188126786318,-0.3002179305627422,-4.817985476962844,-20.06239075103061,-0.45626267041968177,-0.3545442264354569,-7.184663564982512,1.765059780434354,0.008042741590713085,-0.021833530687151406,0.1976230076291789,-0.0038257425040928474,0.042545036427903936,0.14453877044953822,-0.15843385535923743,-0.11530762144976908,-0.0200910988227545,0.011337155091600892,-0.003891036268042458,0.003047911551964469,-0.13598620979816378,-0.49762681324871105,0.10952462971542139,-0.07754687128167793,-0.13486725908155997,-0.025250169481943537,-0.45824628520297433,0.31572927724288163,-30.915667057015522,0.0,-1.7180637795064355,-0.99199210579378,-1.567456757691224,-1.7760091434622354,-7.98189538441915,0.0,-2.0144743139952124,-1.3024254459574012,-1.7587948303675032,-0.6175735658672277,0.2190422592753361,0.11986633108051184,-0.8472117480200464,-1.4985975177327102,-0.4777263932537023,-0.3484985887931918,-1.0028793811176058,-0.9159228193718155,-4.26272512963229,0.0,-13.097450488555262,-1.6805837972051139,-0.3760537339069671,-1.1940815726336313,-1.407531664987823
