center_id,meal_id,checkout_price,base_price,homepage_featured,emailer_for_promotion,discount,discount_pct,price_diff,checkout_price_lag_1,weekofyear,num_orders_lag_1,num_orders_lag_2,num_orders_lag_3,rolling_mean_3,rolling_mean_10,emailer_for_promotion_rolling_sum_3,homepage_featured_rolling_sum_3
-14.207121332285103,-29.81854827497015,9.553533186002916,-3.5556986948119698,-14.808175402954955,-19.59400441112461,3.0845186487090315,18.701696970412,-6.224727250954086,18.28662443073654,37.5227710712205,-72.62369142701273,1.4497089712750624,2.317810661609373,-0.15172345344069116,-83.51048534990967,-0.5588806646630998,4.628420718344059
-1.1054071481622356,-2.6824185280370214,0.4288807209621201,2.242860373645958,-12.915149833852343,-19.011237170610364,-2.2092861605273675,-6.623327757990166,-2.569829016726159,1.2285097631324124,-0.8844869327730638,7.899743389871245,-3.637585499969134,-0.07193095639977318,13.143662222448794,11.261284610713977,3.7860480962342917,6.95464186491092
-1.9697428089267242,-5.228497528674865,-3.000433219416299,1.5899560915593094,-8.231247572342223,-10.755993492805676,-1.7491931179639648,-5.933571816776035,-5.285883558454984,-0.09556452177113745,0.587622226859413,-33.63828292481208,-5.710523371974015,-4.051251936210767,-16.857970512919195,-39.79827531086568,-7.162620404292096,4.795043954220405
-0.8934965217463615,2.285057016635583,-11.540243584677967,-3.9315235566493536,-7.627695957810548,-9.3147448294074,-1.436889963724494,-4.687193056275156,-2.221407650645982,1.1214456735663962,6.220427336233942,-82.15588686761967,-5.94368577452256,-3.2926615573165186,-36.5707069353773,-86.38107130740141,2.067561916375793,4.2571405597988035
-0.9049589379497696,-1.7739482542535865,12.339504577003586,-0.046771257546610025,-8.304405411960461,-11.003351275438877,-1.6425923331520744,-5.07886749335959,-2.7151644555042482,0.2685090008919497,-7.201611580005369,-65.61602288189242,-6.460623637546734,-3.152913461369835,-27.696514857376023,-68.86254066116967,2.891734819481858,4.725963630190689
-1.416245990911177,-1.7408676615273158,-1.1418668591512013,1.132486294392734,-8.230800820662894,-10.90500391967557,-1.0557336837273252,-4.516549787358709,-2.023948713593978,0.40942313573950007,-5.310162416009151,-79.16631842107937,-6.599484530616401,-3.5425683889586215,-31.866800466797585,-76.31115323624039,2.730575064826691,4.780651739070714
-1.424074008189468,4.374944330802077,-63.54105326385538,-18.1369116175957,64.53440417701123,-20.275119838624967,-7.997266598055709,-11.611034903165791,-7.535554641599771,-2.332787521111588,-2.3461272360545014,-81.9913398289781,0.8212033979941014,3.98593745616065,-0.6596776216894326,120.82261962484839,-12.970036859619334,-14.063299639323887
1.2127994737306451,7.351264917538982,25.12418138587427,-0.9002477166465294,-15.65247454561249,-18.83507675223768,-5.375580335049971,-5.96054258619995,0.0860598524875027,-1.7746664617097483,31.02169780775602,81.96086545085788,-7.979836338185076,5.501967186660326,28.457332798435285,101.21968861389111,4.400406745076083,9.407239073682238
-2.079453324647128,-2.259816480225862,0.5657937321552049,2.926424905383171,-10.56977549801002,-16.416435404050404,-2.0805063096470384,-5.533447399987759,-2.1318333710385526,1.907058506345634,-34.78238896365484,9.159754817212995,1.0201104348522614,-3.1886056465062644,9.28751466676013,7.270612075037195,3.6745776831884385,6.4686536220617
1.842589442377851,-3.3134006274487615,6.145452691519893,-3.326861059419251,-8.543156920811663,-8.026280224355906,-0.9949255013691359,-4.617569781882152,-1.385202640661397,-0.02264368568193905,-7.839825184818332,-78.15118994586247,-6.853456457493511,-3.9302403108436654,-31.94578818920646,-83.54491792256866,2.345615020753202,4.033448684972467
13.252603307838053,-4.059743497471344,-22.4519477221173,-3.906862219397615,-7.0159274539417265,-10.93861406384566,-2.649928177493178,-6.532279704086753,-33.36142258744291,4.30390334023752,2.03466467349904,-29.86022585471527,-4.418566278145484,-1.4428897885087748,-3.1739024482837372,-33.33074774214156,-7.137068748676302,-16.037301127311263
13.382794795528655,-3.7471427506146506,-17.396438415636773,-6.21810012071116,-8.421820992659855,-13.153008551708172,-2.7053531232408976,-6.236628350979789,-3.4576260117409445,3.1258820628612307,-22.65821548160605,-71.63315264148716,3.9447241167890903,-0.7450903726463864,-10.261586293315096,-6.070447905626753,3.0901931275757573,5.488030679770181
0.40594584145684265,-4.328137033332667,-1.0126361541506717,-0.4615150373995278,-9.579019789626553,-11.37828435759459,4.450773741379437,6.589038331793843,-1.5798790165283796,0.9730198701434639,-0.455844741094499,-42.37270539146733,-5.695589306700434,-3.9924026701568325,-16.68062545990961,-22.773528909554923,-6.576520230457095,4.985939924391022
-0.6928013532234831,2.24589761886634,-20.378074949647882,-2.0930632326746923,-6.8828704650687165,-9.63623622827078,-1.2408798582071054,-5.488345852011553,-2.2801580353242112,3.1851614976371896,-5.877385067375962,-68.95165450063757,-2.380557764177934,-3.8404032938929222,-21.42319613427592,-46.87462263374774,2.69354006614962,4.672108850478142
0.3858783142845092,-4.16211856834424,1.170134364539193,1.901655466877846,-10.408727965805056,-15.142859313407923,-2.267340211258279,-5.615815751660141,-2.2805902595768375,1.2033477456139607,-1.0344380354199496,-47.00393339253025,-1.9457601344195088,-1.4855290722878676,5.378805879261778,-15.246082487756404,3.380063173759851,6.222817535427366
-1.5350749996816757,-5.620112793746624,8.43259452519823,-4.051631664641485,-9.679167925122536,-11.939771685574529,-0.4177183363323657,-6.426113687801612,-2.2412760785985304,0.31809385369308557,-6.655378165581903,-40.554600023555786,-4.944389531365845,-2.896958636176604,-14.695505014361888,-32.84615215574397,3.26443619894416,6.011702001025347
-4.748583087147784,18.20077642750598,3.9520738937477393,-2.0791352144243764,-17.609828347766115,-20.216554499195304,5.517912068737795,7.8295546591246135,-35.734247663733555,-1.8991571921643298,5.762678059431933,-8.143406959257197,2.5391977437681064,-5.817992308200811,4.137128587535682,39.65527950370969,3.943746236042469,6.8534599719375935
4.229355600395939,-2.4826038865962237,1.1094986753491671,0.6844077553261979,-10.853678159636923,-15.560054953709024,-2.2834057172510085,-6.708929630789169,-3.4340755520754906,1.1827714148843778,-6.416175222662465,-19.14817896656565,-5.468282311729225,-3.7592227509294642,-4.455254699796949,-13.006977080844345,3.3289230050286465,6.050047790633154
-2.4073145666999807,-19.917084525513896,19.587929974374095,5.727316833349308,58.162954323673056,-14.76004040828285,4.090832926624821,22.948297564138738,-12.472219137185228,-10.814867150425531,7.366464349946856,-14.957005657989429,-6.093491424579955,-4.108976389202588,-20.080165384810268,-95.83134311333512,-7.706099541443628,-9.53293491763727
-0.1952898306355386,-2.8205291770844907,0.5298552399742289,0.6711830644435265,-9.08489287994749,-11.791149210837128,-1.8170368960684649,-5.942427289111144,-3.2536272022675328,0.008304480450242058,-4.5643117829399005,-54.27539232933278,-2.1449649155037016,-3.631875449585519,-15.159245932806837,-37.997525194124336,3.0052984454973433,5.351307481755421
-1.3641362358815563,0.08771010899493425,-13.171728449201428,-4.720875966371332,-7.49478229128746,-10.634909899013206,-1.2324224000627504,-4.685845024651387,-2.1307417005222193,3.740927633783578,1.038901119731894,-77.34246028407733,-5.717908169912925,-3.345072537793759,-32.0620590241254,-78.00728351317584,2.5434628656768834,4.305076454373222
-0.24188260386288332,-4.187603225971571,-11.246214094811743,-2.4448894741236136,-7.2641917400631595,-10.261609369166568,-1.161209667876072,-4.8401935814320005,-1.2013274561832998,2.7376129228475232,-0.27752886683559247,-79.22618161069342,-6.409873566073558,-3.5414144834894454,-33.690435994395436,-78.4167018542954,2.3861625636192496,4.264881084232049
-2.1845572834283526,-3.87380134574896,-13.182081124298383,-3.848234493405965,-6.888733571600801,-10.24459359279528,-1.541272424515928,-5.257530632468168,-1.8479256380558948,3.0633203099753117,-1.1357216962653183,-64.11998255200047,-5.693565622129755,-3.5381376340056105,-26.134176816708344,-49.00769752369026,2.75754928581396,4.510604437270124
-2.180583118385958,-4.72687532231386,-12.08060601895486,-2.5464490613316206,-7.024354642092192,-10.981518507862212,-1.6128400368000735,-5.750563523137267,-2.332084151344414,3.356564411671315,1.1968681637435958,-77.02140831242897,-6.181980850006463,-2.2156077156949623,-28.214346749706635,-55.8247888235164,2.5449960401535296,4.446203659459297
-0.04074611598509789,-1.0701787803016982,-0.22488748737378828,2.2417739523357776,-10.008843830125036,-12.143042884610997,-1.9334033264619477,-5.880758717013312,3.132198291047843,1.0494719288244707,9.221568436018599,-76.66455816062002,-8.229098333368464,-3.6031726940270534,-33.06896841245878,-81.91466310092733,3.0229970412957834,5.142636242664417
-4.547142120347419,7.631380726454062,-39.53200141551452,-7.661904931017388,57.133720757675036,124.63135549093147,0.5226155400802913,-9.30744498406399,23.96954190431663,-0.0333121983011878,-4.59071269906017,-82.23776200775652,-5.831172470598607,-5.686059580486693,-32.06271831517838,-79.45468637020454,6.243729348874414,-10.407687567257184
-0.4216993955579795,2.9690458737066225,26.884894953422556,1.3268512169334794,-16.78259133434653,-19.824202810833658,-5.881661203209561,-9.305077176934391,-5.560982925397832,-4.189711967281955,-16.98395669571118,37.77193571232906,18.470600389493598,0.7562306565687981,45.11957667396684,144.29963162366187,7.527303760930959,10.505752978335817
1.1348938367821055,4.541156584834962,-0.5249130096080197,-0.9292553501826601,-16.930148594435046,-23.40803407331333,10.83601669565299,7.095148912229952,-0.5526743690713614,0.08356931077681584,5.4112953878580345,147.86958955199754,-5.134061270039189,-3.164642132767441,15.738355215871499,12.001142804126069,4.321155511742768,9.068793911069887
-6.297014639236412,-18.835404496058548,13.414850379615332,7.375231970118254,53.652512111436174,-17.641179756802387,22.153981590237304,25.583049830946976,-8.905037281025479,-5.1694863543086145,-5.862298191264951,-9.455772468106417,-5.848767984889087,-3.589084227244006,-24.126953750142818,-99.29393439231157,-7.780116419928035,-26.93641842269913
-25.340132647051483,-21.872230860845615,38.393306665795826,17.729565788214266,-29.42460424398924,225.9573155988249,14.587804342024318,104.76787893710292,231.25236622260778,3.7056063181367933,-0.29566846172403016,-242.3854107953691,-21.268567875046113,-9.721687933480755,-77.69518522142046,-208.35272508187526,8.04016086724323,8.489547024409022
15.75166117535043,-11.520077559019603,7.320222896337612,0.09544722359380928,-7.632440828465321,-10.086950743573462,8.771856989329349,13.40062822230815,-3.189227178956599,-0.030688315296411417,-21.743739454534403,-64.4751613972966,1.0503607880205108,-2.2795933133025765,-23.47268138540614,-45.70216501859069,-5.407812170607298,-22.12798511756071
2.0131039745409187,-25.22701640685743,-31.298130963507013,-6.5729002878999365,-22.74083299100329,-25.531570336580675,-1.2526969312931169,-10.19709599794332,-28.285255133068336,-1.1511384173246784,-19.90357967928881,4.6111184563478425,20.418461820414777,-19.982872274881636,60.63097313264725,189.7435075515982,-59.53259979840082,15.944336483772235
-0.9281257717122033,-1.2351546415128334,-32.73544382101567,-17.528882055498983,-8.112407423935265,-13.934737514968297,-2.617579508199408,-5.824247582638771,-2.868347334471871,-3.8197340596460467,5.098109202823799,-64.86446251167771,-5.686773976354676,0.7900147318644306,3.0501149316391905,13.763548115567493,-9.547607231009207,-11.223859505827296
-1.3931879988612248,22.18420590625396,-6.012018260846233,7.703438613564996,-28.095053586080727,-31.51909100860144,-4.4304651498692955,-10.260493435323658,-7.526524388766112,0.5257604950424242,-4.841200989842941,97.66466144136712,1.7195936659972089,10.7508518584054,43.251050101025115,180.03904154032256,7.756635923805778,15.52997637433528
0.6549572155743872,2.690742049791682,-1.0527555456259319,4.397970946194007,-11.65784681077369,-13.293530615172324,-1.8620732546555674,-6.157602023768974,0.8698142553296108,0.0931387235017551,-39.777553682136556,-5.092673597589006,0.786380183823863,-0.9305545418075649,16.129441402390608,35.06010754908407,4.08097096091631,7.036290098222799
-3.4851231724774125,-3.2455081150057516,-2.082591074589124,3.575632647532682,-9.426521468638702,-11.153510827148992,-1.3220383403144222,-5.249918939569845,-2.5108049775748627,0.8021356246220473,-0.9794135433660515,-77.97758726863678,-7.149546301575555,-3.8091014334797055,-35.62071890678922,-82.15150385947884,2.5358577404233,4.86934046149749
-1.039538571468855,-1.7568883390729815,-0.5913328963313987,1.1619684673587893,-7.862524186659812,-11.279262162779363,-1.3544103245989008,-4.903336867917824,-3.1883273039890017,0.41925696783657446,-2.376068522750277,-66.71540046583242,-4.008169120886496,-3.682884393859046,-22.791131614606254,-63.57089255067768,2.979795502827341,4.956191536566214
0.21450373598488728,-6.702118015030918,16.591779064988195,1.3311032504638243,-11.347481093384646,-15.312985915442452,-2.2298697473187103,-4.266073675676648,-16.88250258813468,-0.9874910046958136,-1.4654751776856627,-11.076081620628807,-1.4299147779774684,-0.5006572497517757,9.484043627829067,5.402309485266528,3.8409264280940936,6.327145890233483
-2.5095155722327127,-4.450250385650083,-12.690552622541755,-4.569371384844742,-7.205475644689121,-10.521555861918795,-1.3062815117938584,-4.126844233921975,-1.628423443195613,3.259664767021359,4.5621419016602305,-78.24613547137623,-5.8581095198479405,-3.202176591785133,-31.336545302397003,-66.59076082861347,2.565160154321423,4.523137175752995
-14.409723811733384,-49.95260597204938,-6.632537384039433,5.361728665843461,-48.41043020398363,121.59376553400924,10.390059075759853,-30.55733156754374,117.29917192580015,-6.226005455488929,-159.61371516588184,63.55878265218649,-9.768081115337907,-7.362210334498889,38.28792160625193,63.80686879731966,-1.3513181051428187,8.388888479028184
-3.1525215553683874,-9.532494892425118,-12.763639630069795,-3.236184558292732,41.37779400998695,-9.218853575508716,15.861459006159723,13.76824127342414,-3.5587248075974416,2.5208884848563016,0.2612663293990825,-70.43143361576995,-6.0031133834723205,-4.10405208975047,-27.035102663594973,-91.19293379086385,-5.376588479852722,-17.394416278565625
-0.8428245149949954,-4.840137162866815,-11.926762088028422,-3.68353246947804,-7.838765615373056,-11.279723621661578,-1.8705064781096035,-5.876750804617619,-12.576312815381293,3.4402460351586166,-0.8888617412185884,-45.145848844874166,-5.395793513005166,-1.9067743896145672,-15.470053153992941,-28.96507663543765,2.8638367829295386,4.955275756072308
-2.8667577596694476,3.5104653975020317,-19.079448745537075,-0.7367477897929752,-7.309014334111144,-9.666120185510756,-0.5306483028271607,-4.509137995060992,-0.905563298734582,3.651361931700027,-5.056038950412117,-76.44582620356822,-5.968777099306838,-3.4140772063971108,-32.28318679440481,-80.9221402642629,2.4176703748234627,4.1075427486464395
0.48821133114193493,-0.713779306768228,-6.711464352610969,-0.16941100698451314,-16.040333724239442,-22.5255490790051,-3.559514986933012,-10.45140166911255,-2.888406257856698,1.1713640215057917,-15.0036498195843,12.877500028588928,16.085457370860464,5.773883954199269,47.92284401292746,140.89033845542033,8.197763803538516,12.970712500558404
0.7924216412151234,-8.521913948815719,8.791781115890878,2.835925872697383,-12.461495568306466,-17.68554568608498,-3.8304064555831494,-5.593666573371045,-5.001953735718632,6.244020305116913,0.13000119963971424,-20.67522515279363,-8.52786721079623,0.9867656569572452,5.745824969332759,51.5635017683618,3.5229429363173272,6.954671733461375
-4.162691860362538,-3.3371433310817507,15.924302335870486,-1.8156142965471864,74.62568226733882,-24.97273716437126,-7.494210162931785,-11.45913029961983,-9.506120459318236,-1.9204989365520548,0.9684357960736443,24.035589281623484,5.497949923109355,2.094235918974156,63.19901053946717,114.67698272641482,7.267260333690254,-39.21948632502492
-16.192536530600265,-42.444645800841315,14.533530816683648,6.020460600081825,-19.54615450490655,-37.61255896315182,13.571268185763813,17.009234162048852,130.07750996865818,-5.233622475645403,8.77419416512163,-126.55561945620178,-6.451839066293076,-1.0032420026990887,-48.336621533695094,-105.08650426164705,3.240031245805378,6.114397822045213
0.60808655859652,-1.979061362280555,0.7777523065428075,1.5475511243760152,-8.86732681959801,-12.545794766704482,-1.7309534213977862,-5.390456294583066,-3.423000411874993,0.4071639500494018,3.0414037693861258,-72.60689750404983,-4.057791761784616,-2.0477802031510395,-13.775539232025436,-36.487650274777366,2.8887381842647715,5.2753614464584135
-21.402018051868346,-11.864816856015324,-28.138113736495328,-63.11393298277679,68.93778854830292,117.95063285635966,31.631114620567754,51.79430319024025,239.60653177325705,-16.4752266291403,28.168883625867043,-177.36720684219958,-13.884673307519794,-4.063591964658851,-62.81375755352945,-181.2870582063197,7.7147560820046825,15.141372130890815
3.729404110834752,0.4470366318443857,-11.42942980388733,-2.6345883453178978,-7.4972473792496945,-11.121934807259464,-1.3946106247468517,-6.319897045282847,-14.68304183142607,2.01123198874659,0.20638929017992017,-66.65617900786386,-4.639912749187411,-3.85956550814487,-28.054982090389945,-75.42424090774443,2.667234460073691,4.5413634058255345
1.810042502150052,-10.760258966536579,11.794009221782382,-0.4476217911454351,-9.933682651604556,-13.440850801930113,2.679485771219125,6.777213606962208,7.524190902816449,-1.4903630201990854,8.170448462166767,-81.15733748465321,-4.581889200650947,-1.9809334147309074,-30.191618836866382,-90.77521962516465,2.2378495477733025,4.799542113185868
54.88901200830394,-28.987298972633717,43.096935149976375,-1.33360347122457,99.11192466407238,180.8898703724624,2.771912449087631,59.434562301895205,90.40176699930595,-8.925686242207526,-7.694042238191921,-148.12157852765267,-16.893097074062997,-11.743292749308214,-39.27516920767191,-161.13478205745187,8.402707448657353,22.69846123436473
-6.420402381673645,35.7458461822728,-16.342462427414112,6.09820021376128,-26.724355074708985,-39.916443333524875,-4.279332336239227,-7.709819682072017,-5.481855290596218,1.9765202289802357,-22.413566596748325,240.09795326587536,17.371753685346984,-4.044881824971245,47.81489530712567,215.6449129544713,11.84271836096749,19.086522620314305
-1.4486398076128613,-4.7001907707205675,-11.005794774822181,-2.6081529997960815,-7.021682806126122,-10.017670045772936,-1.1732074614190002,-4.9026741867221935,-1.838993104487191,3.0457626157376385,-0.22603324426355637,-78.63661524063522,-6.123497868644484,-2.405034432155361,-27.241010866680625,-76.68451251480892,2.5075142450028385,4.347749772373973
-0.6156424321645917,19.403951982174263,54.3533806491026,6.457491351343573,-20.130783855635265,-37.04558607385282,-15.225826443434537,-15.862369543183894,22.881994460819055,-4.129686109388625,12.756676984057414,458.47188558175816,53.403596295238536,14.776595143669828,104.42757365581508,403.3350553590055,15.798904961722764,17.61548952710653
-5.4913243243600505,-8.25999212542214,-27.645217503351894,-4.89585805920027,59.82270039405731,111.57992319931535,29.899367930861715,9.973378514127194,-2.935265051643594,4.973672566705971,-6.476430446833022,-27.679872970949475,-7.321654791131033,-8.20231846746429,-33.5694414746563,-123.64350854745517,-11.087248992051313,13.863706319202295
5.198864128757485,7.821431820305514,-6.938532122399114,7.643926328172309,-21.40096659612045,-22.426334573508303,-6.8949285624186025,-12.43861477333312,1.2225449766340635,3.1660299353625287,8.968169909351095,89.87286049290188,11.834370860401314,7.0135034940169465,39.57184073783691,129.48094142796936,6.980474043927057,14.042059295577223
